fixture,id,referee,timezone,date,timestamp,periods,first,second,venue,id,name,city,status,long,short,elapsed,league,id,name,country,logo,flag,season,round,teams,home,id,name,logo,winner,away,id,name,logo,winner,goals,home,away,score,halftime,home,away,fulltime,home,away,extratime,home,away,penalty,home,away
,179423,E. Shmuelevich,UTC,2020-02-08T15:30:00+00:00,1581175800,,1581175800,1581179400,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,False,,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,True,,1,2,,,1,0,,1,2,,None,None,,None,None
,179424,L. Liani,UTC,2020-02-09T18:15:00+00:00,1581272100,,1581272100,1581275700,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,True,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,179425,I. Layba,UTC,2020-02-09T17:00:00+00:00,1581267600,,1581267600,1581271200,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,False,,4508,Bnei Yehuda,https://media-1.api-sports.io/football/teams/4508.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179426,Z. Adler,UTC,2020-02-08T16:30:00+00:00,1581179400,,1581179400,1581183000,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,True,,4497,Hapoel Kfar Saba,https://media-1.api-sports.io/football/teams/4497.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,179427,R. Reinshreiber,UTC,2020-02-10T18:15:00+00:00,1581358500,,1581358500,1581362100,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,True,,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,179428,I. Frid,UTC,2020-02-17T18:15:00+00:00,1581963300,,1581963300,1581966900,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,False,,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179429,O. Na'al,UTC,2020-02-15T17:50:00+00:00,1581789000,,1581789000,1581792600,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,True,,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179430,T. Zatelman,UTC,2020-02-15T16:30:00+00:00,1581784200,,1581784200,1581787800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,False,,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,True,,1,3,,,0,2,,1,3,,None,None,,None,None
,179431,G. Laibuvitz,UTC,2020-02-15T15:30:00+00:00,1581780600,,1581780600,1581784200,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,False,,563,Hapoel Beer Sheva,https://media-1.api-sports.io/football/teams/563.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,179432,S. Levi,UTC,2020-02-16T17:00:00+00:00,1581872400,,1581872400,1581876000,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,4499,Sektzia Nes Tziona,https://media-2.api-sports.io/football/teams/4499.png,True,,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,False,,3,0,,,1,0,,3,0,,None,None,,None,None
,179433,S. Ben Avraham,UTC,2020-02-15T13:00:00+00:00,1581771600,,1581771600,1581775200,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,None,,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179434,A. Shiloach,UTC,2020-02-16T18:15:00+00:00,1581876900,,1581876900,1581880500,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 24,,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,True,,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,False,,3,0,,,0,0,,3,0,,None,None,,None,None
,179435,L. Liani,UTC,2020-02-24T18:15:00+00:00,1582568100,,1582568100,1582571700,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,True,,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,False,,3,0,,,1,0,,3,0,,None,None,,None,None
,179436,Z. Adler,UTC,2020-02-22T13:00:00+00:00,1582376400,,1582376400,1582380000,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,True,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,179437,G. Laibuvitz,UTC,2020-02-22T16:30:00+00:00,1582389000,,1582389000,1582392600,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,True,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,False,,2,0,,,2,0,,2,0,,None,None,,None,None
,179438,R. Reinshreiber,UTC,2020-02-23T17:00:00+00:00,1582477200,,1582477200,1582480800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,False,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,179439,O. Asulin,UTC,2020-02-23T18:15:00+00:00,1582481700,,1582481700,1582485300,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,True,,4497,Hapoel Kfar Saba,https://media-2.api-sports.io/football/teams/4497.png,False,,3,1,,,2,1,,3,1,,None,None,,None,None
,179440,E. Papir,UTC,2020-02-22T15:30:00+00:00,1582385400,,1582385400,1582389000,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,False,,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,True,,1,2,,,1,1,,1,2,,None,None,,None,None
,179441,E. Hacmon,UTC,2020-02-22T17:50:00+00:00,1582393800,,1582393800,1582397400,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 25,,,4500,Hapoel Hadera,https://media-5.api-sports.io/football/teams/4500.png,False,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,True,,1,4,,,1,1,,1,4,,None,None,,None,None
,179442,O. Grinfeld,UTC,2020-02-29T17:50:00+00:00,1582998600,,1582998600,1583002200,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,True,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,False,,2,1,,,1,1,,2,1,,None,None,,None,None
,179443,S. Ben Avraham,UTC,2020-03-01T18:00:00+00:00,1583085600,,1583085600,1583089200,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,True,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,False,,2,1,,,1,0,,2,1,,None,None,,None,None
,179444,E. Shmuelevich,UTC,2020-03-01T18:15:00+00:00,1583086500,,1583086500,1583090100,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,True,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,False,,4,0,,,2,0,,4,0,,None,None,,None,None
,179445,D. Fuxman,UTC,2020-02-29T13:00:00+00:00,1582981200,,1582981200,1582984800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,True,,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,179446,I. Frid,UTC,2020-02-29T17:50:00+00:00,1582998600,,1582998600,1583002200,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179447,R. Reinshreiber,UTC,2020-03-01T17:00:00+00:00,1583082000,,1583082000,1583085600,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4499,Sektzia Nes Tziona,https://media-5.api-sports.io/football/teams/4499.png,True,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179448,E. Papir,UTC,2020-02-29T15:15:00+00:00,1582989300,,1582989300,1582992900,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 26,,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,331806,O. Na'al,UTC,2020-06-01T17:15:00+00:00,1591031700,,1591031700,1591035300,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,None,,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331807,E. Shmuelevich,UTC,2020-06-03T16:45:00+00:00,1591202700,,1591202700,1591206300,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,,,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,None,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,None,,2,2,,,0,0,,2,2,,None,None,,None,None
,331808,L. Liani,UTC,2020-06-02T17:00:00+00:00,1591117200,,1591117200,1591120800,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,,,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,True,,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,False,,3,1,,,2,0,,3,1,,None,None,,None,None
,331809,D. Bar Natan,UTC,2020-06-02T16:45:00+00:00,1591116300,,1591116300,1591119900,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 1,,,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,True,,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,False,,3,2,,,0,1,,3,2,,None,None,,None,None
,331810,S. Ben Avraham,UTC,2020-06-06T17:15:00+00:00,1591463700,,1591463700,1591467300,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,,,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,True,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,331811,Z. Adler,UTC,2020-06-06T17:00:00+00:00,1591462800,,1591462800,1591466400,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,,,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,True,,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,False,,3,0,,,2,0,,3,0,,None,None,,None,None
,331812,I. Frid,UTC,2020-06-07T16:45:00+00:00,1591548300,,1591548300,1591551900,,2610,National Stadium Ramat Gan,Ramat Gan,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,,,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,True,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,331813,S. Levi,UTC,2020-06-06T17:00:00+00:00,1591462800,,1591462800,1591466400,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 2,,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,True,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,False,,5,0,,,3,0,,5,0,,None,None,,None,None
,331814,A. Shiloach,UTC,2020-06-13T17:00:00+00:00,1592067600,,1592067600,1592071200,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,,,4500,Hapoel Hadera,https://media-2.api-sports.io/football/teams/4500.png,None,,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331815,M. Rushrush,UTC,2020-06-15T16:45:00+00:00,1592239500,,1592239500,1592243100,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,False,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,True,,1,3,,,1,1,,1,3,,None,None,,None,None
,331816,G. Laibuvitz,UTC,2020-06-13T17:45:00+00:00,1592070300,,1592070300,1592073900,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,True,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,331817,O. Grinfeld,UTC,2020-06-13T17:00:00+00:00,1592067600,,1592067600,1592071200,,2610,National Stadium Ramat Gan,Ramat Gan,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 3,,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,331818,E. Papir,UTC,2020-06-20T16:45:00+00:00,1592671500,,1592671500,1592675100,,4540,Levita Stadium,Kfar Saba,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,,,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,331819,R. Reinshreiber,UTC,2020-06-18T17:00:00+00:00,1592499600,,1592499600,1592503200,,2610,National Stadium Ramat Gan,Ramat Gan,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,,,4499,Sektzia Nes Tziona,https://media-2.api-sports.io/football/teams/4499.png,True,,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,False,,2,1,,,1,0,,2,1,,None,None,,None,None
,331820,N. Steif,UTC,2020-06-21T18:00:00+00:00,1592762400,,1592762400,1592766000,,None,Bloomfield,Tel Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,None,,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,None,,3,3,,,1,2,,3,3,,None,None,,None,None
,331821,D. Cohen,UTC,2020-06-18T17:15:00+00:00,1592500500,,1592500500,1592504100,,3404,Afula Illit Stadium,Afula,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 4,,,4500,Hapoel Hadera,https://media-6.api-sports.io/football/teams/4500.png,False,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,True,,1,2,,,0,0,,1,2,,None,None,,None,None
,331822,N. Steif,UTC,2020-07-02T17:15:00+00:00,1593710100,,1593710100,1593713700,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,False,,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,331823,O. Asulin,UTC,2020-07-02T17:15:00+00:00,1593710100,,1593710100,1593713700,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,True,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,False,,3,1,,,2,0,,3,1,,None,None,,None,None
,331824,D. Cohen,UTC,2020-07-01T17:15:00+00:00,1593623700,,1593623700,1593627300,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,True,,0,4,,,0,2,,0,4,,None,None,,None,None
,331825,R. Reinshreiber,UTC,2020-07-02T17:15:00+00:00,1593710100,,1593710100,1593713700,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 7,,,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,True,,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,331826,Z. Adler,UTC,2020-06-28T18:00:00+00:00,1593367200,,1593367200,1593370800,,4540,Levita Stadium,Kfar Saba,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,,,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,False,,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,331827,L. Liani,UTC,2020-06-28T18:00:00+00:00,1593367200,,1593367200,1593370800,,None,Bloomfield,Tel Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,True,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,331828,S. Mezamber,UTC,2020-06-27T16:45:00+00:00,1593276300,,1593276300,1593279900,,3404,Afula Illit Stadium,Afula,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,,,4500,Hapoel Hadera,https://media-5.api-sports.io/football/teams/4500.png,None,,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,None,,2,2,,,2,1,,2,2,,None,None,,None,None
,331829,I. Frid,UTC,2020-06-28T18:00:00+00:00,1593367200,,1593367200,1593370800,,869,Netanya Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 6,,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,True,,2,5,,,1,3,,2,5,,None,None,,None,None
,331830,R. Reinshreiber,UTC,2020-06-24T17:15:00+00:00,1593018900,,1593018900,1593022500,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 5,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,False,,4497,Hapoel Kfar Saba,https://media-1.api-sports.io/football/teams/4497.png,True,,2,3,,,1,2,,2,3,,None,None,,None,None
,331831,T. Zatelman,UTC,2020-06-23T16:45:00+00:00,1592930700,,1592930700,1592934300,,2610,National Stadium Ramat Gan,Ramat Gan,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Relegation Round - 5,,,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,False,,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,True,,2,4,,,0,2,,2,4,,None,None,,None,None
