,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
2216,2021-11-06,15:00,2021,Regular Season,9,Hapoel Jerusalem,Jerusalem,Maccabi Netanya,Netanya,Shalom Ben Avraham,3500.0,2,1,1,0,0,14,6,10,9,Hapoel Jerusalem,12,11,True,False,False,False,False,False,False,False,0,0,0,1,1,9,,,0,9,,,Teddy,31733.0,0.11029527621088457,8.160518247477505,10.365112427854497,1990,31,961,Teddy,Netanya,67.68303794070863,2021 - Regular Season - 9 - Hapoel Jerusalem,2021 - Regular Season - 9 - Maccabi Netanya,5,Saturday
2217,2021-11-06,17:30,2021,Regular Season,9,Hapoel Beer Sheva,Beer Sheva,FC Ashdod,Ashdod,Eitan Shmuelevic,10228.0,1,1,0,0,1,1,18,13,7,FC Ashdod,1,13,False,False,True,False,False,False,False,False,0,0,0,1,0,19,,,0,8,,,Turner,16126.0,0.6342552399851172,9.232884336411077,9.688188155244967,2015,6,36,Turner,Yud-Alef,60.809875281897874,2021 - Regular Season - 9 - Hapoel Beer Sheva,2021 - Regular Season - 9 - FC Ashdod,5,Saturday
2218,2021-11-06,18:00,2021,Regular Season,9,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Igal Frid,3500.0,2,2,0,0,1,6,11,2,16,Ihud Bnei Sakhnin,6,3,False,False,False,True,False,False,False,False,0,0,0,1,0,12,,,0,17,,,Doha,8500.0,0.4117647058823529,8.160518247477505,9.047821442478408,2006,15,225,Doha,Sammy Ofer,33.654959093171044,2021 - Regular Season - 9 - Ihud Bnei Sakhnin,2021 - Regular Season - 9 - Hapoel Haifa,5,Saturday
2219,2021-11-06,19:50,2021,Regular Season,9,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Daniel Bar Natan,5000.0,0,3,0,1,0,9,9,12,8,Beitar Jerusalem,10,8,False,False,False,False,True,False,False,False,0,0,0,1,0,9,,,0,11,,,HaMoshava,11500.0,0.43478260869565216,8.517193191416238,9.350102314351341,2011,10,100,HaMoshava,Teddy,49.83677550365053,2021 - Regular Season - 9 - Maccabi Petah Tikva,2021 - Regular Season - 9 - Beitar Jerusalem,5,Saturday
2220,2021-11-07,19:00,2021,Regular Season,9,Hapoel Hadera,Hadera,Hapoel Nof HaGalil,Nof HaGalil,Ohad Asulin,900.0,0,0,0,0,1,5,12,7,11,Hapoel Nof HaGalil,5,7,False,False,False,False,True,False,False,False,0,0,0,1,0,13,,,1,12,,,Netanya,13800.0,0.06521739130434782,6.802394763324311,9.532423871145296,2012,9,81,Netanya,Green,60.712232383898765,2021 - Regular Season - 9 - Hapoel Hadera,2021 - Regular Season - 9 - Hapoel Nof HaGalil,6,Sunday
2221,2021-11-07,20:15,2021,Regular Season,9,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Liran Liany,19300.0,4,0,1,0,0,3,14,11,8,Ironi Kiryat Shmona,2,14,False,False,False,False,False,True,False,False,0,0,0,1,0,17,,,0,8,,,Sammy Ofer,30858.0,0.6254455894743665,9.867860374892977,10.337151315002972,2014,7,49,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2021 - Regular Season - 9 - Maccabi Haifa,2021 - Regular Season - 9 - Ironi Kiryat Shmona,6,Sunday
2222,2021-11-07,20:45,2021,Regular Season,9,Maccabi Tel Aviv,Tel Aviv,Hapoel Tel Aviv,Tel Aviv,Roi Reinshreiber,28169.0,1,1,0,0,1,8,10,4,14,Maccabi Tel Aviv,9,4,False,False,False,False,False,True,False,False,1,0,0,1,0,11,,,0,15,,,Bloomfield,29400.0,0.9581292517006803,10.24597736148278,10.288749953326773,1962,59,3481,Bloomfield,Bloomfield,0.0,2021 - Regular Season - 9 - Maccabi Tel Aviv,2021 - Regular Season - 9 - Hapoel Tel Aviv,6,Sunday
2223,2021-11-27,15:00,2021,Regular Season,10,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Beer Sheva,Beer Sheva,Daniel Bar Natan,1680.0,1,2,0,1,0,14,8,1,19,Ironi Kiryat Shmona,14,1,True,False,False,False,False,False,False,False,0,0,0,1,0,8,,,0,22,,,Kiryat Shmona Municipal,5300.0,0.3169811320754717,7.426549072397305,8.575462099540212,1989,32,1024,Kiryat Shmona Municipal,Turner,227.27961934268316,2021 - Regular Season - 10 - Ironi Kiryat Shmona,2021 - Regular Season - 10 - Hapoel Beer Sheva,5,Saturday
2224,2021-11-27,17:15,2021,Regular Season,10,Hapoel Nof HaGalil,Nof HaGalil,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,2500.0,1,2,0,1,0,7,12,6,12,Hapoel Nof HaGalil,10,4,False,False,True,False,False,False,False,False,0,0,0,1,1,12,,,0,15,,,Green,5200.0,0.4807692307692308,7.824046010856292,8.556413904569519,1965,56,3136,Green,Doha,19.613495445696,2021 - Regular Season - 10 - Hapoel Nof HaGalil,2021 - Regular Season - 10 - Ihud Bnei Sakhnin,5,Saturday
2225,2021-11-27,17:30,2021,Regular Season,10,Maccabi Netanya,Netanya,Maccabi Petah Tikva,Petah Tikva,Nael Odeh,3500.0,2,0,1,0,0,11,9,10,9,Maccabi Netanya,9,12,False,False,True,False,False,False,False,False,0,0,0,1,0,12,,,0,9,,,Netanya,13800.0,0.2536231884057971,8.160518247477505,9.532423871145296,2012,9,81,Netanya,HaMoshava,21.068620422647992,2021 - Regular Season - 10 - Maccabi Netanya,2021 - Regular Season - 10 - Maccabi Petah Tikva,5,Saturday
2226,2021-11-27,19:30,2021,Regular Season,10,FC Ashdod,Ashdod,Hapoel Jerusalem,Jerusalem,Aviad Shiloah,890.0,1,0,1,0,0,13,8,12,9,FC Ashdod,11,13,False,False,False,False,True,False,False,False,0,0,0,1,0,11,,,1,9,,,Yud-Alef,7800.0,0.1141025641025641,6.7912214627261855,8.961879012677683,1966,55,3025,Yud-Alef,Teddy,51.78822460754719,2021 - Regular Season - 10 - FC Ashdod,2021 - Regular Season - 10 - Hapoel Jerusalem,5,Saturday
2227,2021-11-27,19:50,2021,Regular Season,10,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Hadera,Idan Leiba,7500.0,0,0,0,0,1,8,11,5,13,Beitar Jerusalem,8,7,False,False,False,False,True,False,False,False,0,0,0,1,0,12,,,0,14,,,Teddy,31733.0,0.2363470204518955,8.922658299524402,10.365112427854497,1990,31,961,Teddy,Netanya,67.68303794070863,2021 - Regular Season - 10 - Beitar Jerusalem,2021 - Regular Season - 10 - Hapoel Hadera,5,Saturday
2228,2021-11-28,20:15,2021,Regular Season,10,Hapoel Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Liran Liany,6050.0,1,3,0,1,0,3,17,9,11,Maccabi Tel Aviv,3,6,False,False,False,False,False,True,False,False,0,0,0,1,0,17,,,0,14,,,Sammy Ofer,30858.0,0.19605936872123922,8.707813551024888,10.337151315002972,2014,7,49,Sammy Ofer,Bloomfield,83.34157294325398,2021 - Regular Season - 10 - Hapoel Haifa,2021 - Regular Season - 10 - Maccabi Tel Aviv,6,Sunday
2229,2021-11-28,20:45,2021,Regular Season,10,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Orel Grinfeld,13500.0,1,3,0,1,0,4,15,2,17,Hapoel Tel Aviv,5,2,False,False,False,False,False,True,False,False,0,0,0,1,0,15,,,0,20,,,Bloomfield,29400.0,0.45918367346938777,9.51044496442652,10.288749953326773,1962,59,3481,Bloomfield,Sammy Ofer,83.34157294325398,2021 - Regular Season - 10 - Hapoel Tel Aviv,2021 - Regular Season - 10 - Maccabi Haifa,6,Sunday
2230,2021-11-30,19:00,2021,Regular Season,11,Maccabi Petah Tikva,Petah Tikva,Hapoel Hadera,Hadera,Shalom Ben Avraham,500.0,1,1,0,0,1,12,9,7,14,Maccabi Petah Tikva,13,7,False,False,False,False,True,False,False,False,0,0,0,1,0,10,,,0,15,,,HaMoshava,11500.0,0.043478260869565216,6.214608098422191,9.350102314351341,2011,10,100,HaMoshava,Netanya,21.068620422647992,2021 - Regular Season - 11 - Maccabi Petah Tikva,2021 - Regular Season - 11 - Hapoel Hadera,1,Tuesday
2231,2021-11-30,19:30,2021,Regular Season,11,Maccabi Netanya,Netanya,FC Ashdod,Ashdod,Ohad Asulin,3133.0,0,1,0,1,0,9,12,11,11,FC Ashdod,11,8,False,False,False,False,True,False,False,False,0,0,0,0,0,12,,,0,14,,,Netanya,13800.0,0.22702898550724637,8.049746290952191,9.532423871145296,2012,9,81,Netanya,Yud-Alef,57.423522530876554,2021 - Regular Season - 11 - Maccabi Netanya,2021 - Regular Season - 11 - FC Ashdod,1,Tuesday
2232,2021-11-30,20:15,2021,Regular Season,11,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Eitan Shmuelevic,8000.0,2,0,1,0,0,4,15,8,12,Beitar Jerusalem,3,10,False,False,False,False,False,True,False,False,0,0,0,1,0,18,,,0,12,,,Doha,8500.0,0.9411764705882353,8.987196820661973,9.047821442478408,2006,15,225,Doha,Teddy,124.2265572489955,2021 - Regular Season - 11 - Ihud Bnei Sakhnin,2021 - Regular Season - 11 - Beitar Jerusalem,1,Tuesday
2233,2021-12-01,19:00,2021,Regular Season,11,Hapoel Jerusalem,Jerusalem,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,500.0,0,1,0,1,0,13,9,14,8,Ironi Kiryat Shmona,14,12,False,False,False,False,True,False,False,False,0,0,0,1,1,9,,,0,11,,,Teddy,31733.0,0.015756468030126366,6.214608098422191,10.365112427854497,1990,31,961,Teddy,Kiryat Shmona Municipal,165.58462476147065,2021 - Regular Season - 11 - Hapoel Jerusalem,2021 - Regular Season - 11 - Ironi Kiryat Shmona,2,Wednesday
2234,2021-12-01,19:30,2021,Regular Season,11,Maccabi Tel Aviv,Tel Aviv,Hapoel Nof HaGalil,Nof HaGalil,Erez Papir,10240.0,1,1,0,0,1,6,14,10,12,Hapoel Nof HaGalil,6,9,False,False,False,False,True,False,False,False,0,0,0,1,0,15,,,1,13,,,Bloomfield,29400.0,0.34829931972789113,9.234056898593499,10.288749953326773,1962,59,3481,Bloomfield,Green,87.66565729273792,2021 - Regular Season - 11 - Maccabi Tel Aviv,2021 - Regular Season - 11 - Hapoel Nof HaGalil,2,Wednesday
2235,2021-12-01,20:15,2021,Regular Season,11,Hapoel Beer Sheva,Beer Sheva,Hapoel Tel Aviv,Tel Aviv,Igal Frid,11262.0,2,1,1,0,0,1,22,5,15,Hapoel Tel Aviv,1,5,False,False,False,False,False,True,False,False,0,0,0,1,0,25,,,0,15,,,Turner,16126.0,0.6983752945553764,9.329189505814563,9.688188155244967,2015,6,36,Turner,Bloomfield,86.29874526368715,2021 - Regular Season - 11 - Hapoel Beer Sheva,2021 - Regular Season - 11 - Hapoel Tel Aviv,2,Wednesday
2236,2021-12-02,20:30,2021,Regular Season,11,Maccabi Haifa,Haifa,Hapoel Haifa,Haifa,Roi Reinshreiber,29127.0,5,1,1,0,0,2,20,3,17,Hapoel Haifa,2,4,False,False,False,False,False,True,False,False,1,0,0,1,0,23,,,0,17,,,Sammy Ofer,30858.0,0.9439043359906669,10.279420858038254,10.337151315002972,2014,7,49,Sammy Ofer,Sammy Ofer,0.0,2021 - Regular Season - 11 - Maccabi Haifa,2021 - Regular Season - 11 - Hapoel Haifa,3,Thursday
2237,2021-12-04,15:00,2021,Regular Season,12,Hapoel Hadera,Hadera,Ihud Bnei Sakhnin,Sakhnin,Liran Liany,1952.0,2,1,1,0,0,7,15,3,18,Hapoel Hadera,5,3,True,False,False,False,False,False,False,False,0,0,0,1,0,18,,,0,18,,,Netanya,13800.0,0.14144927536231883,7.5766097669730375,9.532423871145296,2012,9,81,Netanya,Doha,76.03997589403676,2021 - Regular Season - 12 - Hapoel Hadera,2021 - Regular Season - 12 - Ihud Bnei Sakhnin,5,Saturday
2238,2021-12-04,17:30,2021,Regular Season,12,Maccabi Petah Tikva,Petah Tikva,FC Ashdod,Ashdod,Niv Steif,450.0,0,1,0,1,0,13,10,8,14,Maccabi Petah Tikva,13,7,False,False,True,False,False,False,False,False,0,0,0,1,0,10,,,0,17,,,HaMoshava,11500.0,0.0391304347826087,6.1092475827643655,9.350102314351341,2011,10,100,HaMoshava,Yud-Alef,38.511796697791986,2021 - Regular Season - 12 - Maccabi Petah Tikva,2021 - Regular Season - 12 - FC Ashdod,5,Saturday
2239,2021-12-04,19:50,2021,Regular Season,12,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Netanya,Netanya,Gal Leibovitz,960.0,2,1,1,0,0,12,11,11,12,Ironi Kiryat Shmona,9,12,False,False,False,False,True,False,False,False,0,0,0,1,0,14,,,0,12,,,Kiryat Shmona Municipal,5300.0,0.1811320754716981,6.866933284461882,8.575462099540212,1989,32,1024,Kiryat Shmona Municipal,Netanya,121.28583945619715,2021 - Regular Season - 12 - Ironi Kiryat Shmona,2021 - Regular Season - 12 - Maccabi Netanya,5,Saturday
2240,2021-12-05,19:30,2021,Regular Season,12,Hapoel Tel Aviv,Tel Aviv,Hapoel Jerusalem,Jerusalem,Ohad Asulin,6200.0,1,1,0,0,1,5,15,14,9,Hapoel Jerusalem,8,14,False,False,False,False,True,False,False,False,0,0,0,1,0,16,,,1,10,,,Bloomfield,29400.0,0.2108843537414966,8.732304571033183,10.288749953326773,1962,59,3481,Bloomfield,Teddy,52.53896813753319,2021 - Regular Season - 12 - Hapoel Tel Aviv,2021 - Regular Season - 12 - Hapoel Jerusalem,6,Sunday
2241,2021-12-05,20:15,2021,Regular Season,12,Hapoel Nof HaGalil,Nof HaGalil,Maccabi Haifa,Haifa,Shalom Ben Avraham,3700.0,0,4,0,1,0,9,13,2,23,Hapoel Nof HaGalil,10,2,False,False,False,False,False,True,False,False,0,0,0,1,1,13,,,0,26,,,Green,5200.0,0.7115384615384616,8.216088098632316,8.556413904569519,1965,56,3136,Green,Sammy Ofer,34.05359535341185,2021 - Regular Season - 12 - Hapoel Nof HaGalil,2021 - Regular Season - 12 - Maccabi Haifa,6,Sunday
2242,2021-12-05,20:45,2021,Regular Season,12,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Daniel Bar Natan,9000.0,1,2,0,1,0,10,12,6,15,Beitar Jerusalem,11,4,False,False,False,False,False,True,False,False,0,0,0,1,0,12,,,0,18,,,Teddy,31733.0,0.2836164245422746,9.104979856318357,10.365112427854497,1990,31,961,Teddy,Bloomfield,52.53896813753319,2021 - Regular Season - 12 - Beitar Jerusalem,2021 - Regular Season - 12 - Maccabi Tel Aviv,6,Sunday
2243,2021-12-06,20:15,2021,Regular Season,12,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Idan Leiba,2700.0,0,1,0,1,0,4,17,1,25,Hapoel Haifa,6,1,False,False,False,False,False,True,False,False,0,0,0,1,0,17,,,0,28,,,Sammy Ofer,30858.0,0.087497569511958,7.90100705199242,10.337151315002972,2014,7,49,Sammy Ofer,Turner,168.30925295298871,2021 - Regular Season - 12 - Hapoel Haifa,2021 - Regular Season - 12 - Hapoel Beer Sheva,0,Monday
2244,2021-12-11,15:00,2021,Regular Season,13,Ihud Bnei Sakhnin,Sakhnin,Maccabi Petah Tikva,Petah Tikva,Roi Reinshreiber,500.0,1,0,1,0,0,3,18,13,10,Maccabi Petah Tikva,3,14,True,False,False,False,False,False,False,False,0,0,0,1,0,21,,,0,10,,,Kiryat Shmona Municipal,5300.0,0.09433962264150944,6.214608098422191,8.575462099540212,1989,32,1024,Doha,HaMoshava,94.3286993494961,2021 - Regular Season - 13 - Ihud Bnei Sakhnin,2021 - Regular Season - 13 - Maccabi Petah Tikva,5,Saturday
2245,2021-12-11,17:30,2021,Regular Season,13,Hapoel Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Snir Levi,1500.0,1,1,0,0,1,14,10,6,17,Hapoel Jerusalem,13,5,False,False,True,False,False,False,False,False,0,0,0,1,1,11,,,0,18,,,Teddy,31733.0,0.0472694040903791,7.313220387090301,10.365112427854497,1990,31,961,Teddy,Sammy Ofer,116.4007000708512,2021 - Regular Season - 13 - Hapoel Jerusalem,2021 - Regular Season - 13 - Hapoel Haifa,5,Saturday
2246,2021-12-11,19:00,2021,Regular Season,13,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Yoav Mizrahi,517.0,0,2,0,1,0,7,17,9,14,Ironi Kiryat Shmona,8,9,False,False,False,False,True,False,False,False,0,0,0,1,0,17,,,0,17,,,Yud-Alef,7800.0,0.06628205128205128,6.248042874508429,8.961879012677683,1966,55,3025,Yud-Alef,Kiryat Shmona Municipal,177.81548695417501,2021 - Regular Season - 13 - FC Ashdod,2021 - Regular Season - 13 - Ironi Kiryat Shmona,5,Saturday
2247,2021-12-11,19:50,2021,Regular Season,13,Maccabi Netanya,Netanya,Hapoel Tel Aviv,Tel Aviv,Eitan Shmuelevic,6743.0,1,1,0,0,1,12,12,8,16,Maccabi Netanya,10,7,False,False,False,False,True,False,False,False,0,0,0,1,0,13,,,0,17,,,Netanya,13800.0,0.4886231884057971,8.816260208734581,9.532423871145296,2012,9,81,Netanya,Bloomfield,28.62028018889023,2021 - Regular Season - 13 - Maccabi Netanya,2021 - Regular Season - 13 - Hapoel Tel Aviv,5,Saturday
2248,2021-12-12,20:15,2021,Regular Season,13,Hapoel Beer Sheva,Beer Sheva,Hapoel Nof HaGalil,Nof HaGalil,David Fucsman,9466.0,2,0,1,0,0,1,28,10,13,Hapoel Nof HaGalil,1,11,False,False,False,False,False,True,False,False,0,0,0,1,0,31,,,1,13,,,Turner,16126.0,0.5870023564430112,9.155461710466193,9.688188155244967,2015,6,36,Turner,Green,164.89807120665517,2021 - Regular Season - 13 - Hapoel Beer Sheva,2021 - Regular Season - 13 - Hapoel Nof HaGalil,6,Sunday
2249,2021-12-13,20:15,2021,Regular Season,13,Maccabi Tel Aviv,Tel Aviv,Hapoel Hadera,Hadera,Niv Steif,13042.0,3,0,1,0,0,4,18,5,18,Hapoel Hadera,4,6,False,False,False,False,False,True,False,False,0,0,0,1,0,21,,,0,18,,,Bloomfield,29400.0,0.44360544217687076,9.475930197953147,10.288749953326773,1962,59,3481,Bloomfield,Netanya,28.62028018889023,2021 - Regular Season - 13 - Maccabi Tel Aviv,2021 - Regular Season - 13 - Hapoel Hadera,0,Monday
2250,2021-12-13,20:45,2021,Regular Season,13,Maccabi Haifa,Haifa,Beitar Jerusalem,Jerusalem,Erez Papir,29135.0,2,1,1,0,0,2,26,11,12,Beitar Jerusalem,2,12,False,False,False,False,False,True,False,False,0,0,0,1,0,29,,,0,12,,,Sammy Ofer,30858.0,0.9441635880484801,10.279695479577175,10.337151315002972,2014,7,49,Sammy Ofer,Teddy,116.4007000708512,2021 - Regular Season - 13 - Maccabi Haifa,2021 - Regular Season - 13 - Beitar Jerusalem,0,Monday
2251,2021-12-21,19:00,2021,Regular Season,14,Hapoel Jerusalem,Jerusalem,Hapoel Nof HaGalil,Nof HaGalil,Gal Leibovitz,800.0,3,1,1,0,0,13,11,11,13,Hapoel Jerusalem,11,12,False,False,False,False,True,False,False,False,0,0,0,1,1,14,,,1,13,,,Teddy,31733.0,0.025210348848202186,6.684611727667927,10.365112427854497,1990,31,961,Teddy,Green,104.7171302011535,2021 - Regular Season - 14 - Hapoel Jerusalem,2021 - Regular Season - 14 - Hapoel Nof HaGalil,1,Tuesday
2252,2021-12-21,19:15,2021,Regular Season,14,Maccabi Netanya,Netanya,Hapoel Haifa,Haifa,Igal Frid,2011.0,1,0,1,0,0,10,13,5,18,Maccabi Netanya,10,7,False,False,False,False,True,False,False,False,0,0,0,1,0,16,,,0,18,,,Netanya,13800.0,0.14572463768115942,7.606387389772652,9.532423871145296,2012,9,81,Netanya,Sammy Ofer,55.00741285608684,2021 - Regular Season - 14 - Maccabi Netanya,2021 - Regular Season - 14 - Hapoel Haifa,1,Tuesday
2253,2021-12-21,19:45,2021,Regular Season,14,FC Ashdod,Ashdod,Hapoel Tel Aviv,Tel Aviv,Daniel Bar Natan,2500.0,1,4,0,1,0,8,17,7,17,FC Ashdod,9,5,False,False,False,False,True,False,False,False,0,0,0,1,0,17,,,0,20,,,Yud-Alef,7800.0,0.32051282051282054,7.824046010856292,8.961879012677683,1966,55,3025,Yud-Alef,Bloomfield,28.811916682556806,2021 - Regular Season - 14 - FC Ashdod,2021 - Regular Season - 14 - Hapoel Tel Aviv,1,Tuesday
2254,2021-12-21,20:30,2021,Regular Season,14,Maccabi Haifa,Haifa,Hapoel Hadera,Hadera,David Fucsman,16126.0,1,0,1,0,0,2,29,6,18,Hapoel Hadera,2,8,False,False,False,False,False,True,False,False,0,0,0,1,0,32,,,0,18,,,Sammy Ofer,30858.0,0.5225873355369758,9.688188155244967,10.337151315002972,2014,7,49,Sammy Ofer,Netanya,55.00741285608684,2021 - Regular Season - 14 - Maccabi Haifa,2021 - Regular Season - 14 - Hapoel Hadera,1,Tuesday
2255,2021-12-22,19:00,2021,Regular Season,14,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Petah Tikva,Petah Tikva,Aviad Shiloah,300.0,1,0,1,0,0,9,17,14,10,Maccabi Petah Tikva,6,14,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,0,10,,,Kiryat Shmona Municipal,5300.0,0.05660377358490566,5.703782474656201,8.575462099540212,1989,32,1024,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,2021 - Regular Season - 14 - Ironi Kiryat Shmona,2021 - Regular Season - 14 - Maccabi Petah Tikva,2,Wednesday
2256,2021-12-22,20:00,2021,Regular Season,14,Maccabi Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Eitan Shmuelevic,10101.0,1,1,0,0,1,4,21,3,21,Maccabi Tel Aviv,4,3,False,False,False,False,False,True,False,False,0,0,0,1,0,22,,,0,22,,,Bloomfield,29400.0,0.3435714285714286,9.220389707829185,10.288749953326773,1962,59,3481,Bloomfield,Doha,104.08872372945213,2021 - Regular Season - 14 - Maccabi Tel Aviv,2021 - Regular Season - 14 - Ihud Bnei Sakhnin,2,Wednesday
2257,2021-12-22,20:30,2021,Regular Season,14,Hapoel Beer Sheva,Beer Sheva,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,12642.0,3,1,1,0,0,1,31,12,12,Beitar Jerusalem,1,13,False,False,False,False,False,True,False,False,0,0,0,1,0,34,,,0,12,,,Turner,16126.0,0.7839513828599777,9.444779883032243,9.688188155244967,2015,6,36,Turner,Teddy,65.81013503318253,2021 - Regular Season - 14 - Hapoel Beer Sheva,2021 - Regular Season - 14 - Beitar Jerusalem,2,Wednesday
2258,2021-12-25,15:00,2021,Regular Season,15,Hapoel Haifa,Haifa,FC Ashdod,Ashdod,Orel Grinfeld,1200.0,2,1,1,0,0,7,18,9,17,FC Ashdod,6,10,True,False,False,False,False,False,False,False,0,0,0,0,0,21,,,0,17,,,Sammy Ofer,30858.0,0.038887808671981335,7.090076835776092,10.337151315002972,2014,7,49,Sammy Ofer,Yud-Alef,111.91424626881171,2021 - Regular Season - 15 - Hapoel Haifa,2021 - Regular Season - 15 - FC Ashdod,5,Saturday
2259,2021-12-25,17:30,2021,Regular Season,15,Hapoel Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Nael Odeh,9200.0,2,0,1,0,0,5,20,6,20,Ironi Kiryat Shmona,4,7,False,False,True,False,False,False,False,False,0,0,0,0,0,23,,,0,20,,,Bloomfield,29400.0,0.3129251700680272,9.126958763037132,10.288749953326773,1962,59,3481,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,2021 - Regular Season - 15 - Hapoel Tel Aviv,2021 - Regular Season - 15 - Ironi Kiryat Shmona,5,Saturday
2260,2021-12-25,18:00,2021,Regular Season,15,Hapoel Nof HaGalil,Nof HaGalil,Maccabi Netanya,Netanya,Gal Levi,1100.0,0,1,0,1,0,12,13,10,16,Hapoel Nof HaGalil,13,8,False,False,False,True,False,False,False,False,0,0,0,0,1,13,,,0,19,,,Green,5200.0,0.21153846153846154,7.003065458786462,8.556413904569519,1965,56,3136,Green,Netanya,60.712232383898765,2021 - Regular Season - 15 - Hapoel Nof HaGalil,2021 - Regular Season - 15 - Maccabi Netanya,5,Saturday
2261,2021-12-25,19:50,2021,Regular Season,15,Ihud Bnei Sakhnin,Sakhnin,Maccabi Haifa,Haifa,Shalom Ben Avraham,12000.0,0,6,0,1,0,3,22,2,32,Ihud Bnei Sakhnin,5,2,False,False,False,False,True,False,False,False,0,0,0,0,0,22,,,0,35,,,Netanya,13800.0,0.8695652173913043,9.392661928770137,9.532423871145296,2012,9,81,Doha,Sammy Ofer,33.654959093171044,2021 - Regular Season - 15 - Ihud Bnei Sakhnin,2021 - Regular Season - 15 - Maccabi Haifa,5,Saturday
2262,2021-12-26,20:00,2021,Regular Season,15,Hapoel Hadera,Hadera,Hapoel Beer Sheva,Beer Sheva,Gal Leibovitz,2100.0,1,2,0,1,0,8,18,1,34,Hapoel Hadera,9,1,False,False,False,False,False,True,False,False,0,0,0,1,0,18,,,0,37,,,Netanya,13800.0,0.15217391304347827,7.649692623711514,9.532423871145296,2012,9,81,Netanya,Turner,113.49021676171931,2021 - Regular Season - 15 - Hapoel Hadera,2021 - Regular Season - 15 - Hapoel Beer Sheva,6,Sunday
2263,2021-12-26,20:30,2021,Regular Season,15,Beitar Jerusalem,Jerusalem,Hapoel Jerusalem,Jerusalem,Liran Liany,15000.0,3,0,1,0,0,13,12,11,14,Beitar Jerusalem,11,12,False,False,False,False,False,True,False,False,1,0,0,1,0,15,,,1,14,,,Teddy,31733.0,0.472694040903791,9.615805480084347,10.365112427854497,1990,31,961,Teddy,Teddy,0.0,2021 - Regular Season - 15 - Beitar Jerusalem,2021 - Regular Season - 15 - Hapoel Jerusalem,6,Sunday
2264,2021-12-27,20:30,2021,Regular Season,15,Maccabi Petah Tikva,Petah Tikva,Maccabi Tel Aviv,Tel Aviv,Snir Levi,4741.0,1,2,0,1,0,14,10,4,22,Maccabi Petah Tikva,14,3,False,False,False,False,False,True,False,False,0,0,0,1,0,10,,,0,25,,,HaMoshava,11500.0,0.4122608695652174,8.464003362902119,9.350102314351341,2011,10,100,HaMoshava,Bloomfield,11.407364209149236,2021 - Regular Season - 15 - Maccabi Petah Tikva,2021 - Regular Season - 15 - Maccabi Tel Aviv,0,Monday
2265,2022-01-01,15:00,2021,Regular Season,16,Hapoel Tel Aviv,Tel Aviv,Maccabi Petah Tikva,Petah Tikva,David Fucsman,8800.0,2,1,1,0,0,4,23,14,10,Maccabi Petah Tikva,3,14,True,False,False,False,False,False,False,False,0,0,0,1,0,26,,,0,10,,,Bloomfield,29400.0,0.29931972789115646,9.082507000466299,10.288749953326773,1962,60,3600,Bloomfield,HaMoshava,11.407364209149236,2021 - Regular Season - 16 - Hapoel Tel Aviv,2021 - Regular Season - 16 - Maccabi Petah Tikva,5,Saturday
