,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
203,2023-03-18,18:30,2022,Relegation Round,1,Hapoel Hadera,Hadera,Sekzia Ness Ziona,Ness Ziona,Igal Frid,648,1,2,0,1,0,10,0,14,0,Sekzia Ness Ziona,4,8,False,False,False,True,False,False,False,False,0,0,0,1,0,29,,,1,20,,,Netanya,13800.0,0.04695652173913043,6.473890696352274,9.532423871145296,2012,11,121,Netanya,HaMoshava,21.068620422647992,2022 - Relegation Round - 1 - Hapoel Hadera,2022 - Relegation Round - 1 - Sekzia Ness Ziona,5,Saturday
204,2023-03-18,19:30,2022,Relegation Round,1,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Roi Reinshreiber,9000,2,1,1,0,0,7,0,11,0,Hapoel Tel Aviv,3,5,False,False,False,False,True,False,False,False,0,0,0,1,0,34,,,0,27,,,Teddy,31733.0,0.2836164245422746,9.104979856318357,10.365112427854497,1990,33,1089,Teddy,Bloomfield,52.53896813753319,2022 - Relegation Round - 1 - Beitar Jerusalem,2022 - Relegation Round - 1 - Hapoel Tel Aviv,5,Saturday
205,2023-03-19,19:00,2022,Relegation Round,1,Ihud Bnei Sakhnin,Sakhnin,Maccabi Bnei Reineh,Reineh,Orel Grinfeld,1000,2,2,0,0,1,9,0,12,0,Maccabi Bnei Reineh,2,6,False,False,False,False,True,False,False,False,0,0,0,1,0,31,,,1,25,,,Doha,8500.0,0.11764705882352941,6.907755278982137,9.047821442478408,2006,17,289,Doha,Green,19.613495445696,2022 - Relegation Round - 1 - Ihud Bnei Sakhnin,2022 - Relegation Round - 1 - Maccabi Bnei Reineh,6,Sunday
206,2023-03-19,20:15,2022,Relegation Round,1,Hapoel Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,700,1,1,0,0,1,8,0,13,0,Ironi Kiryat Shmona,1,7,False,False,False,False,False,True,False,False,0,0,0,1,0,31,,,0,22,,,Sammy Ofer,30858.0,0.022684555058655777,6.551080335043404,10.337151315002972,2014,9,81,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2022 - Relegation Round - 1 - Hapoel Haifa,2022 - Relegation Round - 1 - Ironi Kiryat Shmona,6,Sunday
207,2023-04-01,16:00,2022,Relegation Round,2,Hapoel Tel Aviv,Tel Aviv,Sekzia Ness Ziona,Ness Ziona,Idan Leiba,9360,2,1,1,0,0,5,27,8,20,Sekzia Ness Ziona,4,8,False,True,False,False,False,False,False,False,0,0,0,1,0,30,,,1,20,,,Bloomfield,29400.0,0.3183673469387755,9.144200569471638,10.288749953326773,1962,61,3721,Bloomfield,HaMoshava,11.407364209149236,2022 - Relegation Round - 2 - Hapoel Tel Aviv,2022 - Relegation Round - 2 - Sekzia Ness Ziona,5,Saturday
208,2023-04-02,20:30,2022,Relegation Round,2,Ironi Kiryat Shmona,Kiryat Shmona,Ihud Bnei Sakhnin,Sakhnin,Eitan Shmuelevic,1219,2,2,0,0,1,7,22,3,31,Ironi Kiryat Shmona,7,2,False,False,False,False,False,True,False,False,0,0,0,1,0,23,,,0,32,,,Kiryat Shmona Municipal,5300.0,0.23,7.105786129481271,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,Doha,45.24673360913343,2022 - Relegation Round - 2 - Ironi Kiryat Shmona,2022 - Relegation Round - 2 - Ihud Bnei Sakhnin,6,Sunday
209,2023-04-02,20:30,2022,Relegation Round,2,Maccabi Bnei Reineh,Reineh,Hapoel Hadera,Hadera,Snir Levi,914,1,1,0,0,1,6,25,4,29,Maccabi Bnei Reineh,6,5,False,False,False,False,False,True,False,False,0,0,0,1,1,26,,,0,30,,,Green,5200.0,0.17576923076923076,6.81783057145415,8.556413904569519,1965,58,3364,Green,Netanya,60.712232383898765,2022 - Relegation Round - 2 - Maccabi Bnei Reineh,2022 - Relegation Round - 2 - Hapoel Hadera,6,Sunday
210,2023-04-03,20:15,2022,Relegation Round,2,Beitar Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Yoav Mizrahi,5336,2,0,1,0,0,1,34,2,31,Hapoel Haifa,1,3,False,False,False,False,False,True,False,False,0,0,0,1,0,37,,,0,31,,,Teddy,31733.0,0.1681530268175086,8.58223158759546,10.365112427854497,1990,33,1089,Teddy,Sammy Ofer,116.4007000708512,2022 - Relegation Round - 2 - Beitar Jerusalem,2022 - Relegation Round - 2 - Hapoel Haifa,0,Monday
211,2023-04-15,16:00,2022,Relegation Round,3,Hapoel Haifa,Haifa,Hapoel Tel Aviv,Tel Aviv,Shalom Ben Avraham,3950,1,0,1,0,0,3,31,4,30,Hapoel Tel Aviv,2,5,False,True,False,False,False,False,False,False,0,0,0,1,0,34,,,0,30,,,Sammy Ofer,30858.0,0.12800570354527188,8.281470857895167,10.337151315002972,2014,9,81,Sammy Ofer,Bloomfield,83.34157294325398,2022 - Relegation Round - 3 - Hapoel Haifa,2022 - Relegation Round - 3 - Hapoel Tel Aviv,5,Saturday
212,2023-04-15,20:00,2022,Relegation Round,3,Sekzia Ness Ziona,Ness Ziona,Maccabi Bnei Reineh,Reineh,David Fucsman,419,1,2,0,1,0,8,20,6,26,Sekzia Ness Ziona,8,6,False,False,False,False,False,True,False,False,0,0,0,1,1,20,,,1,29,,,HaMoshava,11500.0,0.036434782608695655,6.037870919922137,9.350102314351341,2011,12,144,HaMoshava,Green,77.30034115298335,2022 - Relegation Round - 3 - Sekzia Ness Ziona,2022 - Relegation Round - 3 - Maccabi Bnei Reineh,5,Saturday
213,2023-04-15,20:00,2022,Relegation Round,3,Hapoel Hadera,Hadera,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,980,1,1,0,0,1,5,30,7,23,Ironi Kiryat Shmona,4,7,False,False,False,False,False,True,False,False,0,0,0,1,0,31,,,0,24,,,Netanya,13800.0,0.07101449275362319,6.887552571664617,9.532423871145296,2012,11,121,Netanya,Kiryat Shmona Municipal,121.28583945619715,2022 - Relegation Round - 3 - Hapoel Hadera,2022 - Relegation Round - 3 - Ironi Kiryat Shmona,5,Saturday
214,2023-04-16,20:15,2022,Relegation Round,3,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Snir Levi,5656,4,3,1,0,0,2,32,1,37,Ihud Bnei Sakhnin,1,3,False,False,False,False,False,True,False,False,0,0,0,1,0,35,,,0,37,,,HaMoshava,11500.0,0.49182608695652175,8.640472207576408,9.350102314351341,2011,12,144,Doha,Teddy,124.2265572489955,2022 - Relegation Round - 3 - Ihud Bnei Sakhnin,2022 - Relegation Round - 3 - Beitar Jerusalem,6,Sunday
215,2023-04-22,16:00,2022,Relegation Round,4,Hapoel Tel Aviv,Tel Aviv,Maccabi Bnei Reineh,Reineh,Aviad Shiloah,9122,1,2,0,1,0,5,30,6,29,Maccabi Bnei Reineh,6,4,False,True,False,False,False,False,False,False,0,0,0,1,0,30,,,1,32,,,Bloomfield,29400.0,0.3102721088435374,9.118444357271645,10.288749953326773,1962,61,3721,Bloomfield,Green,87.66565729273792,2022 - Relegation Round - 4 - Hapoel Tel Aviv,2022 - Relegation Round - 4 - Maccabi Bnei Reineh,5,Saturday
216,2023-04-22,20:00,2022,Relegation Round,4,Ironi Kiryat Shmona,Kiryat Shmona,Sekzia Ness Ziona,Ness Ziona,Igal Frid,1380,1,1,0,0,1,7,24,8,20,Sekzia Ness Ziona,7,8,False,False,False,False,False,True,False,False,0,0,0,1,0,25,,,1,21,,,Kiryat Shmona Municipal,5300.0,0.26037735849056604,7.22983877815125,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,2022 - Relegation Round - 4 - Ironi Kiryat Shmona,2022 - Relegation Round - 4 - Sekzia Ness Ziona,5,Saturday
217,2023-04-22,20:00,2022,Relegation Round,4,Hapoel Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Majed Rushrush,1850,2,2,0,0,1,3,34,2,35,Hapoel Haifa,3,2,False,False,False,False,False,True,False,False,0,0,0,1,0,35,,,0,36,,,Sammy Ofer,30858.0,0.05995203836930456,7.52294091807237,10.337151315002972,2014,9,81,Sammy Ofer,Doha,33.654959093171044,2022 - Relegation Round - 4 - Hapoel Haifa,2022 - Relegation Round - 4 - Ihud Bnei Sakhnin,5,Saturday
218,2023-04-23,20:15,2022,Relegation Round,4,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Hadera,Gal Levi,4697,2,1,1,0,0,1,37,4,31,Hapoel Hadera,1,5,False,False,False,False,False,True,False,False,0,0,0,1,0,40,,,0,31,,,HaMoshava,11500.0,0.40843478260869565,8.454679286026995,9.350102314351341,2011,12,144,Teddy,Netanya,67.68303794070863,2022 - Relegation Round - 4 - Beitar Jerusalem,2022 - Relegation Round - 4 - Hapoel Hadera,6,Sunday
219,2023-04-29,17:00,2022,Relegation Round,5,Maccabi Bnei Reineh,Reineh,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,0,1,3,0,1,0,4,32,7,25,Ironi Kiryat Shmona,5,7,False,False,True,False,False,False,False,False,0,0,0,1,1,32,,,0,28,0.0,,Green,5200.0,0.0,0.0,8.556413904569519,1965,58,3364,Green,Kiryat Shmona Municipal,62.57628296859898,2022 - Relegation Round - 5 - Maccabi Bnei Reineh,2022 - Relegation Round - 5 - Ironi Kiryat Shmona,5,Saturday
220,2023-04-29,20:00,2022,Relegation Round,5,Sekzia Ness Ziona,Ness Ziona,Beitar Jerusalem,Jerusalem,Nael Odeh,0,1,3,0,1,0,8,21,1,40,Sekzia Ness Ziona,8,1,False,False,False,False,False,True,False,False,0,0,0,1,1,21,0.0,,0,43,,,HaMoshava,11500.0,0.0,0.0,9.350102314351341,2011,12,144,HaMoshava,Teddy,49.83677550365053,2022 - Relegation Round - 5 - Sekzia Ness Ziona,2022 - Relegation Round - 5 - Beitar Jerusalem,5,Saturday
221,2023-04-30,19:00,2022,Relegation Round,5,Hapoel Hadera,Hadera,Hapoel Haifa,Haifa,Dekel Tzino,0,1,2,0,1,0,5,31,3,35,Hapoel Hadera,6,2,False,False,False,False,True,False,False,False,0,0,0,1,0,31,,,0,38,,,Netanya,13800.0,0.0,0.0,9.532423871145296,2012,11,121,Netanya,Sammy Ofer,55.00741285608684,2022 - Relegation Round - 5 - Hapoel Hadera,2022 - Relegation Round - 5 - Hapoel Haifa,6,Sunday
222,2023-04-30,20:15,2022,Relegation Round,5,Ihud Bnei Sakhnin,Sakhnin,Hapoel Tel Aviv,Tel Aviv,Gal Leibovitz,0,0,1,0,1,0,2,36,6,30,Hapoel Tel Aviv,3,4,False,False,False,False,False,True,False,False,0,0,0,1,0,36,,,0,33,,,Doha,8500.0,0.0,0.0,9.047821442478408,2006,17,289,Doha,Bloomfield,104.08872372945213,2022 - Relegation Round - 5 - Ihud Bnei Sakhnin,2022 - Relegation Round - 5 - Hapoel Tel Aviv,6,Sunday
223,2023-05-06,18:45,2022,Relegation Round,6,Hapoel Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,0,2,2,0,0,1,4,33,7,28,Ironi Kiryat Shmona,5,7,False,False,False,True,False,False,False,False,0,0,0,1,0,34,,,0,29,0.0,,Bloomfield,29400.0,0.0,0.0,10.288749953326773,1962,61,3721,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,2022 - Relegation Round - 6 - Hapoel Tel Aviv,2022 - Relegation Round - 6 - Ironi Kiryat Shmona,5,Saturday
224,2023-05-06,18:45,2022,Relegation Round,6,Beitar Jerusalem,Jerusalem,Maccabi Bnei Reineh,Reineh,David Fucsman,0,0,1,0,1,0,1,43,5,32,Maccabi Bnei Reineh,1,4,False,False,False,True,False,False,False,False,0,0,0,1,0,43,,,1,35,,,Teddy,31733.0,0.0,0.0,10.365112427854497,1990,33,1089,Teddy,Green,104.7171302011535,2022 - Relegation Round - 6 - Beitar Jerusalem,2022 - Relegation Round - 6 - Maccabi Bnei Reineh,5,Saturday
225,2023-05-06,18:45,2022,Relegation Round,6,Ihud Bnei Sakhnin,Sakhnin,Hapoel Hadera,Hadera,Idan Leiba,0,2,3,0,1,0,3,36,6,31,Hapoel Hadera,3,6,False,False,False,True,False,False,False,False,0,0,0,1,0,36,,,0,34,,,Doha,8500.0,0.0,0.0,9.047821442478408,2006,17,289,Doha,Netanya,76.03997589403676,2022 - Relegation Round - 6 - Ihud Bnei Sakhnin,2022 - Relegation Round - 6 - Hapoel Hadera,5,Saturday
226,2023-05-06,18:45,2022,Relegation Round,6,Hapoel Haifa,Haifa,Sekzia Ness Ziona,Ness Ziona,Refael Geva,0,0,1,0,1,0,2,38,8,21,Sekzia Ness Ziona,2,8,False,False,False,True,False,False,False,False,0,0,0,1,0,38,,,1,24,1.0,,Sammy Ofer,30858.0,0.0,0.0,10.337151315002972,2014,9,81,Sammy Ofer,HaMoshava,75.84154503558618,2022 - Relegation Round - 6 - Hapoel Haifa,2022 - Relegation Round - 6 - Sekzia Ness Ziona,5,Saturday
