,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
21,22/09/2012,19:00,2012,Regular Season,4,Maccabi Netanya,Netanya,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,2500,2,1,1,0,0,7,4,9,3,Hapoel Beer Sheva,7,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,7,,,0,3,,,Sar-Tov,7500,0.333333333,7.824046011,8.9226583,1943,69,4761,Netanya,Vasermil,115.6341574,2012 - Regular Season - 4 - Maccabi Netanya,2012 - Regular Season - 4 - Hapoel Beer Sheva,5,Saturday
22,22/09/2012,19:00,2012,Regular Season,4,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Haifa,Haifa,Orel Grinfeld,2500,3,1,1,0,0,8,4,13,1,Hapoel Haifa,5,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,7,,,0,1,,,Bloomfield,29400,0.085034014,7.824046011,10.28874995,1962,50,2500,Bloomfield,Kiryat Eliezer,88.45445851,2012 - Regular Season - 4 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 4 - Hapoel Haifa,5,Saturday
23,22/09/2012,19:00,2012,Regular Season,4,Ihud Bnei Sakhnin,Sakhnin,Hapoel Ramat Gan,Ramat Gan,Asaf Kenan,900,1,3,0,1,0,14,1,11,1,Ihud Bnei Sakhnin,14,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,,,1,4,,,Doha,8500,0.105882353,6.802394763,9.047821442,2006,6,36,Doha,Ramat Gan,96.47494895,2012 - Regular Season - 4 - Ihud Bnei Sakhnin,2012 - Regular Season - 4 - Hapoel Ramat Gan,5,Saturday
24,22/09/2012,19:40,2012,Regular Season,4,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Eitan Shmuelevic,9000,0,1,0,1,0,12,1,1,9,Maccabi Haifa,12,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,1,,,0,12,,,Kiryat Eliezer,14000,0.642857143,9.104979856,9.546812609,1955,57,3249,Kiryat Eliezer,Yud-Alef,117.0351043,2012 - Regular Season - 4 - Maccabi Haifa,2012 - Regular Season - 4 - FC Ashdod,5,Saturday
25,22/09/2012,21:00,2012,Regular Season,4,Beitar Jerusalem,Jerusalem,Hapoel Acre,Acre,Liran Liany,4500,0,1,0,1,0,10,1,5,4,Beitar Jerusalem,11,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,1,,,0,7,,,Teddy,31733,0.141808212,8.411832676,10.36511243,1990,22,484,Teddy,Giv'at Napoleon,128.6612994,2012 - Regular Season - 4 - Beitar Jerusalem,2012 - Regular Season - 4 - Hapoel Acre,5,Saturday
26,23/09/2012,21:00,2012,Regular Season,4,Hapoel Ramat haSharon,Ramat haSharon,Hapoel Tel Aviv,Tel Aviv,Eli Hacmon,2500,1,0,1,0,0,6,4,2,9,Hapoel Ramat haSharon,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,7,,,0,9,,,Grundman,4700,0.531914894,7.824046011,8.455317788,1998,14,196,Grundman,Bloomfield,12.53293135,2012 - Regular Season - 4 - Hapoel Ramat haSharon,2012 - Regular Season - 4 - Hapoel Tel Aviv,6,Sunday
27,24/09/2012,21:50,2012,Regular Season,4,Maccabi Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Menashe Masiah,12200,4,0,1,0,0,3,9,4,6,Ironi Kiryat Shmona,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,12,,,0,6,,,Bloomfield,29400,0.414965986,9.409191231,10.28874995,1962,50,2500,Bloomfield,Kiryat Shmona Municipal,149.2857438,2012 - Regular Season - 4 - Maccabi Tel Aviv,2012 - Regular Season - 4 - Ironi Kiryat Shmona,0,Monday
28,29/09/2012,17:00,2012,Regular Season,5,Hapoel Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Liran Liany,8500,1,0,1,0,0,3,9,14,1,Ihud Bnei Sakhnin,3,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,12,,,0,1,,,Bloomfield,29400,0.289115646,9.047821442,10.28874995,1962,50,2500,Bloomfield,Doha,104.0887237,2012 - Regular Season - 5 - Hapoel Tel Aviv,2012 - Regular Season - 5 - Ihud Bnei Sakhnin,5,Saturday
29,29/09/2012,19:00,2012,Regular Season,5,Hapoel Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Shay Shitrit,3000,1,1,0,0,1,13,1,8,6,Hapoel Haifa,13,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,2,,,0,7,,,Kiryat Eliezer,14000,0.214285714,8.006367568,9.546812609,1955,57,3249,Kiryat Eliezer,Kiryat Shmona Municipal,69.79442636,2012 - Regular Season - 5 - Hapoel Haifa,2012 - Regular Season - 5 - Ironi Kiryat Shmona,5,Saturday
30,29/09/2012,19:00,2012,Regular Season,5,FC Ashdod,Ashdod,Maccabi Netanya,Netanya,Guy Berger,3000,3,0,1,0,0,2,12,7,7,Maccabi Netanya,1,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,15,,,0,7,,,Yud-Alef,7800,0.384615385,8.006367568,8.961879013,1966,46,2116,Yud-Alef,Netanya,57.42352253,2012 - Regular Season - 5 - FC Ashdod,2012 - Regular Season - 5 - Maccabi Netanya,5,Saturday
31,29/09/2012,19:10,2012,Regular Season,5,Hapoel Acre,Acre,Maccabi Haifa,Haifa,Eitan Tabrizi,5000,0,0,0,0,1,4,7,12,1,Maccabi Haifa,4,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,8,,,0,2,,,Giv'at Napoleon,5000,1,8.517193191,8.517193191,2011,1,1,Giv'at Napoleon,Kiryat Eliezer,13.26881254,2012 - Regular Season - 5 - Hapoel Acre,2012 - Regular Season - 5 - Maccabi Haifa,5,Saturday
32,29/09/2012,21:00,2012,Regular Season,5,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Ramat haSharon,Ramat haSharon,Haim Jakov,4000,2,2,0,0,1,5,7,6,7,Hapoel Ramat haSharon,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,8,,,0,8,,,Bloomfield,29400,0.136054422,8.29404964,10.28874995,1962,50,2500,Bloomfield,Grundman,12.53293135,2012 - Regular Season - 5 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 5 - Hapoel Ramat haSharon,5,Saturday
33,29/09/2012,21:10,2012,Regular Season,5,Hapoel Ramat Gan,Ramat Gan,Beitar Jerusalem,Jerusalem,Erez Papir,3000,2,2,0,0,1,9,4,11,1,Beitar Jerusalem,10,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,5,,,0,2,,,Ramat Gan,41583,0.072144867,8.006367568,10.63544671,1950,62,3844,Ramat Gan,Teddy,51.9871842,2012 - Regular Season - 5 - Hapoel Ramat Gan,2012 - Regular Season - 5 - Beitar Jerusalem,5,Saturday
34,01/10/2012,21:50,2012,Regular Season,5,Hapoel Beer Sheva,Beer Sheva,Maccabi Tel Aviv,Tel Aviv,Alon Yefet,9500,3,1,1,0,0,10,3,1,12,Hapoel Beer Sheva,9,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,6,,,0,12,,,Vasermil,13000,0.730769231,9.159047078,9.472704636,1959,53,2809,Vasermil,Bloomfield,88.50381649,2012 - Regular Season - 5 - Hapoel Beer Sheva,2012 - Regular Season - 5 - Maccabi Tel Aviv,0,Monday
35,06/10/2012,18:40,2012,Regular Season,6,Maccabi Haifa,Haifa,Hapoel Ramat Gan,Ramat Gan,Roi Reinshreiber,10000,2,0,1,0,0,12,2,10,5,Maccabi Haifa,12,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5,,,1,5,,,Kiryat Eliezer,14000,0.714285714,9.210340372,9.546812609,1955,57,3249,Kiryat Eliezer,Ramat Gan,81.92573419,2012 - Regular Season - 6 - Maccabi Haifa,2012 - Regular Season - 6 - Hapoel Ramat Gan,5,Saturday
36,06/10/2012,19:00,2012,Regular Season,6,Maccabi Netanya,Netanya,Hapoel Acre,Acre,Asaf Kenan,1500,1,3,0,1,0,8,7,4,8,Maccabi Netanya,9,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,7,,,0,11,,,Sar-Tov,7500,0.2,7.313220387,8.9226583,1943,69,4761,Netanya,Giv'at Napoleon,71.13022032,2012 - Regular Season - 6 - Maccabi Netanya,2012 - Regular Season - 6 - Hapoel Acre,5,Saturday
37,06/10/2012,19:00,2012,Regular Season,6,Ihud Bnei Sakhnin,Sakhnin,Bnei Yehuda Tel Aviv,Tel Aviv,Erez Papir,2000,2,2,0,0,1,14,1,5,8,Ihud Bnei Sakhnin,14,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,2,,,0,9,,,Doha,8500,0.235294118,7.60090246,9.047821442,2006,6,36,Doha,Bloomfield,104.0887237,2012 - Regular Season - 6 - Ihud Bnei Sakhnin,2012 - Regular Season - 6 - Bnei Yehuda Tel Aviv,5,Saturday
38,06/10/2012,19:00,2012,Regular Season,6,Hapoel Ramat haSharon,Ramat haSharon,Hapoel Haifa,Haifa,Halim Zatma,1000,2,0,1,0,0,6,8,13,2,Hapoel Haifa,5,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,11,,,0,2,,,Grundman,4700,0.212765957,6.907755279,8.455317788,1998,14,196,Grundman,Kiryat Eliezer,78.31477543,2012 - Regular Season - 6 - Hapoel Ramat haSharon,2012 - Regular Season - 6 - Hapoel Haifa,5,Saturday
39,06/10/2012,21:00,2012,Regular Season,6,Maccabi Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Daniel Bar Natan,13000,2,1,1,0,0,2,12,1,15,Maccabi Tel Aviv,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,15,,,0,15,,,Bloomfield,29400,0.442176871,9.472704636,10.28874995,1962,50,2500,Bloomfield,Yud-Alef,28.81191668,2012 - Regular Season - 6 - Maccabi Tel Aviv,2012 - Regular Season - 6 - FC Ashdod,5,Saturday
40,29/10/2012,19:00,2012,Regular Season,6,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Beer Sheva,Beer Sheva,Haim Jakov,1500,1,1,0,0,1,7,7,9,6,Hapoel Beer Sheva,7,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,8,,,0,7,,,Kiryat Shmona Municipal,5300,0.283018868,7.313220387,8.5754621,1989,23,529,Kiryat Shmona Municipal,Vasermil,229.1486581,2012 - Regular Season - 6 - Ironi Kiryat Shmona,2012 - Regular Season - 6 - Hapoel Beer Sheva,0,Monday
41,29/10/2012,20:50,2012,Regular Season,6,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Orel Grinfeld,18000,3,2,1,0,0,11,2,3,12,Beitar Jerusalem,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,5,,,0,12,,,Teddy,31733,0.567232849,9.798127037,10.36511243,1990,22,484,Teddy,Bloomfield,52.53896814,2012 - Regular Season - 6 - Beitar Jerusalem,2012 - Regular Season - 6 - Hapoel Tel Aviv,0,Monday
42,20/10/2012,19:00,2012,Regular Season,7,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Daniel Bar Natan,4000,0,0,0,0,1,13,2,8,7,Hapoel Haifa,14,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,3,,,0,8,,,Kiryat Eliezer,14000,0.285714286,8.29404964,9.546812609,1955,57,3249,Kiryat Eliezer,Vasermil,175.4538074,2012 - Regular Season - 7 - Hapoel Haifa,2012 - Regular Season - 7 - Hapoel Beer Sheva,5,Saturday
43,20/10/2012,19:00,2012,Regular Season,7,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Ziv Adler,3000,2,0,1,0,0,1,15,7,8,Ironi Kiryat Shmona,1,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,18,,,0,8,,,Yud-Alef,7800,0.384615385,8.006367568,8.961879013,1966,46,2116,Yud-Alef,Kiryat Shmona Municipal,177.815487,2012 - Regular Season - 7 - FC Ashdod,2012 - Regular Season - 7 - Ironi Kiryat Shmona,5,Saturday
44,20/10/2012,19:00,2012,Regular Season,7,Hapoel Ramat haSharon,Ramat haSharon,Ihud Bnei Sakhnin,Sakhnin,Guy Berger,300,1,3,0,1,0,5,11,14,2,Ihud Bnei Sakhnin,5,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,11,,,0,5,,,Grundman,4700,0.063829787,5.703782475,8.455317788,1998,14,196,Grundman,Doha,92.20459344,2012 - Regular Season - 7 - Hapoel Ramat haSharon,2012 - Regular Season - 7 - Ihud Bnei Sakhnin,5,Saturday
45,20/10/2012,19:00,2012,Regular Season,7,Hapoel Ramat Gan,Ramat Gan,Maccabi Netanya,Netanya,Sahar Arbeli,1100,1,1,0,0,1,11,5,9,7,Hapoel Ramat Gan,11,10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,6,,,0,8,,,Ramat Gan,41583,0.026453118,7.003065459,10.63544671,1950,62,3844,Ramat Gan,Netanya,21.83145929,2012 - Regular Season - 7 - Hapoel Ramat Gan,2012 - Regular Season - 7 - Maccabi Netanya,5,Saturday
46,20/10/2012,21:05,2012,Regular Season,7,Hapoel Acre,Acre,Maccabi Tel Aviv,Tel Aviv,Orel Grinfeld,5000,0,2,0,1,0,4,11,2,15,Hapoel Acre,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,11,,,0,18,,,Giv'at Napoleon,5000,1,8.517193191,8.517193191,2011,1,1,Giv'at Napoleon,Bloomfield,99.72365342,2012 - Regular Season - 7 - Hapoel Acre,2012 - Regular Season - 7 - Maccabi Tel Aviv,5,Saturday
47,21/10/2012,21:00,2012,Regular Season,7,Bnei Yehuda Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Roi Reinshreiber,4200,1,2,0,1,0,6,9,10,5,Beitar Jerusalem,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,9,,,0,8,,,Bloomfield,29400,0.142857143,8.342839804,10.28874995,1962,50,2500,Bloomfield,Teddy,52.53896814,2012 - Regular Season - 7 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 7 - Beitar Jerusalem,6,Sunday
48,22/10/2012,21:50,2012,Regular Season,7,Hapoel Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Eli Hacmon,14000,3,0,1,0,0,3,12,12,5,Maccabi Haifa,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,15,,,0,5,,,Bloomfield,29400,0.476190476,9.546812609,10.28874995,1962,50,2500,Bloomfield,Kiryat Eliezer,88.45445851,2012 - Regular Season - 7 - Hapoel Tel Aviv,2012 - Regular Season - 7 - Maccabi Haifa,0,Monday
49,03/11/2012,17:15,2012,Regular Season,8,Maccabi Tel Aviv,Tel Aviv,Hapoel Ramat Gan,Ramat Gan,Menashe Masiah,10000,3,1,1,0,0,2,18,11,6,Hapoel Ramat Gan,1,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,21,,,1,6,,,Bloomfield,29400,0.340136054,9.210340372,10.28874995,1962,50,2500,Bloomfield,Ramat Gan,8.03908902,2012 - Regular Season - 8 - Maccabi Tel Aviv,2012 - Regular Season - 8 - Hapoel Ramat Gan,5,Saturday
50,03/11/2012,18:00,2012,Regular Season,8,Hapoel Beer Sheva,Beer Sheva,FC Ashdod,Ashdod,Halim Zatma,5300,0,0,0,0,1,7,8,1,18,Hapoel Beer Sheva,10,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,9,,,0,19,,,Vasermil,13000,0.407692308,8.5754621,9.472704636,1959,53,2809,Vasermil,Yud-Alef,63.08363423,2012 - Regular Season - 8 - Hapoel Beer Sheva,2012 - Regular Season - 8 - FC Ashdod,5,Saturday
51,03/11/2012,18:00,2012,Regular Season,8,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Acre,Acre,Liran Liany,1200,1,0,1,0,0,9,8,4,11,Ironi Kiryat Shmona,7,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,11,,,0,11,,,Kiryat Shmona Municipal,5300,0.226415094,7.090076836,8.5754621,1989,23,529,Kiryat Shmona Municipal,Giv'at Napoleon,56.58716136,2012 - Regular Season - 8 - Ironi Kiryat Shmona,2012 - Regular Season - 8 - Hapoel Acre,5,Saturday
52,03/11/2012,18:00,2012,Regular Season,8,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Eitan Shmuelevic,3000,2,0,1,0,0,13,5,14,3,Hapoel Haifa,11,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,8,,,0,3,,,Doha,8500,0.352941176,8.006367568,9.047821442,2006,6,36,Doha,Kiryat Eliezer,31.16274929,2012 - Regular Season - 8 - Ihud Bnei Sakhnin,2012 - Regular Season - 8 - Hapoel Haifa,5,Saturday
53,03/11/2012,19:30,2012,Regular Season,8,Beitar Jerusalem,Jerusalem,Hapoel Ramat haSharon,Ramat haSharon,Asaf Kenan,7000,1,0,1,0,0,8,8,5,11,Beitar Jerusalem,5,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,11,,,0,11,,,Teddy,31733,0.220590552,8.853665428,10.36511243,1990,22,484,Teddy,Grundman,52.35087018,2012 - Regular Season - 8 - Beitar Jerusalem,2012 - Regular Season - 8 - Hapoel Ramat haSharon,5,Saturday
54,04/11/2012,20:50,2012,Regular Season,8,Maccabi Netanya,Netanya,Hapoel Tel Aviv,Tel Aviv,Eitan Tabrizi,13800,2,1,1,0,0,10,8,3,15,Maccabi Netanya,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,11,,,0,15,,,Netanya,13800,1,9.532423871,9.532423871,2012,0,0,Netanya,Bloomfield,28.62028019,2012 - Regular Season - 8 - Maccabi Netanya,2012 - Regular Season - 8 - Hapoel Tel Aviv,6,Sunday
55,05/11/2012,19:30,2012,Regular Season,8,Maccabi Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Shay Shitrit,11000,1,1,0,0,1,12,5,6,9,Maccabi Haifa,13,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,6,,,0,10,,,Kiryat Eliezer,14000,0.785714286,9.305650552,9.546812609,1955,57,3249,Kiryat Eliezer,Bloomfield,88.45445851,2012 - Regular Season - 8 - Maccabi Haifa,2012 - Regular Season - 8 - Bnei Yehuda Tel Aviv,0,Monday
56,10/11/2012,15:50,2012,Regular Season,9,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Haim Jakov,2500,3,0,1,0,0,9,10,8,11,Bnei Yehuda Tel Aviv,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,13,,,0,11,,,Bloomfield,29400,0.085034014,7.824046011,10.28874995,1962,50,2500,Bloomfield,Netanya,28.62028019,2012 - Regular Season - 9 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 9 - Maccabi Netanya,5,Saturday
57,10/11/2012,18:00,2012,Regular Season,9,Hapoel Haifa,Haifa,FC Ashdod,Ashdod,Erez Papir,3000,2,1,1,0,0,14,3,2,19,Hapoel Haifa,14,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,6,,,0,19,,,Kiryat Eliezer,14000,0.214285714,8.006367568,9.546812609,1955,57,3249,Kiryat Eliezer,Yud-Alef,117.0351043,2012 - Regular Season - 9 - Hapoel Haifa,2012 - Regular Season - 9 - FC Ashdod,5,Saturday
58,10/11/2012,18:00,2012,Regular Season,9,Hapoel Acre,Acre,Hapoel Beer Sheva,Beer Sheva,Menashe Masiah,1500,2,2,0,0,1,4,11,10,9,Hapoel Beer Sheva,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,12,,,0,10,,,Giv'at Napoleon,5000,0.3,7.313220387,8.517193191,2011,1,1,Giv'at Napoleon,Vasermil,185.5934029,2012 - Regular Season - 9 - Hapoel Acre,2012 - Regular Season - 9 - Hapoel Beer Sheva,5,Saturday
59,10/11/2012,18:00,2012,Regular Season,9,Hapoel Ramat haSharon,Ramat haSharon,Maccabi Haifa,Haifa,Roi Reinshreiber,2500,1,1,0,0,1,6,11,13,6,Maccabi Haifa,7,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,12,,,0,7,,,Grundman,4700,0.531914894,7.824046011,8.455317788,1998,14,196,Grundman,Kiryat Eliezer,78.31477543,2012 - Regular Season - 9 - Hapoel Ramat haSharon,2012 - Regular Season - 9 - Maccabi Haifa,5,Saturday
60,10/11/2012,20:10,2012,Regular Season,9,Ihud Bnei Sakhnin,Sakhnin,Beitar Jerusalem,Jerusalem,Daniel Bar Natan,6500,1,1,0,0,1,11,8,5,11,Ihud Bnei Sakhnin,11,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,9,,,0,12,,,Doha,8500,0.764705882,8.779557456,9.047821442,2006,6,36,Doha,Teddy,124.2265572,2012 - Regular Season - 9 - Ihud Bnei Sakhnin,2012 - Regular Season - 9 - Beitar Jerusalem,5,Saturday
61,11/11/2012,19:00,2012,Regular Season,9,Hapoel Ramat Gan,Ramat Gan,Ironi Kiryat Shmona,Kiryat Shmona,Eitan Shmuelevic,400,1,1,0,0,1,12,6,7,11,Hapoel Ramat Gan,12,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,7,,,0,12,,,Winter,8000,0.05,5.991464547,8.987196821,1981,31,961,Ramat Gan,Kiryat Shmona Municipal,141.6183986,2012 - Regular Season - 9 - Hapoel Ramat Gan,2012 - Regular Season - 9 - Ironi Kiryat Shmona,6,Sunday
62,11/11/2012,20:50,2012,Regular Season,9,Hapoel Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Alon Yefet,14100,1,0,1,0,0,3,15,1,21,Hapoel Tel Aviv,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,18,,,0,21,,,Bloomfield,29400,0.479591837,9.553930076,10.28874995,1962,50,2500,Bloomfield,Bloomfield,0,2012 - Regular Season - 9 - Hapoel Tel Aviv,2012 - Regular Season - 9 - Maccabi Tel Aviv,6,Sunday
63,17/11/2012,17:15,2012,Regular Season,10,Maccabi Tel Aviv,Tel Aviv,Bnei Yehuda Tel Aviv,Tel Aviv,Eli Hacmon,6700,0,1,0,1,0,1,21,4,13,Bnei Yehuda Tel Aviv,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,21,,,0,16,,,Bloomfield,29400,0.227891156,8.809862805,10.28874995,1962,50,2500,Bloomfield,Bloomfield,0,2012 - Regular Season - 10 - Maccabi Tel Aviv,2012 - Regular Season - 10 - Bnei Yehuda Tel Aviv,5,Saturday
64,17/11/2012,18:00,2012,Regular Season,10,Maccabi Netanya,Netanya,Hapoel Ramat haSharon,Ramat haSharon,Orel Grinfeld,3000,1,2,0,1,0,9,11,7,12,Maccabi Netanya,10,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,11,,,0,15,,,Netanya,13800,0.217391304,8.006367568,9.532423871,2012,0,0,Netanya,Grundman,18.38348975,2012 - Regular Season - 10 - Maccabi Netanya,2012 - Regular Season - 10 - Hapoel Ramat haSharon,5,Saturday
65,17/11/2012,19:30,2012,Regular Season,10,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Tel Aviv,Tel Aviv,Asaf Kenan,3500,0,1,0,1,0,8,12,3,18,Ironi Kiryat Shmona,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,12,,,0,21,,,Kiryat Shmona Municipal,5300,0.660377358,8.160518247,8.5754621,1989,23,529,Kiryat Shmona Municipal,Bloomfield,149.2857438,2012 - Regular Season - 10 - Ironi Kiryat Shmona,2012 - Regular Season - 10 - Hapoel Tel Aviv,5,Saturday
66,18/11/2012,20:10,2012,Regular Season,10,Beitar Jerusalem,Jerusalem,Hapoel Haifa,Haifa,Alon Yefet,8000,3,0,1,0,0,6,12,14,6,Hapoel Haifa,5,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,15,,,0,6,,,Teddy,31733,0.252103488,8.987196821,10.36511243,1990,22,484,Teddy,Kiryat Eliezer,120.9672527,2012 - Regular Season - 10 - Beitar Jerusalem,2012 - Regular Season - 10 - Hapoel Haifa,6,Sunday
67,19/11/2012,20:50,2012,Regular Season,10,Maccabi Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Ziv Adler,11000,0,0,0,0,1,13,7,11,9,Maccabi Haifa,12,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,8,,,0,10,,,Kiryat Eliezer,14000,0.785714286,9.305650552,9.546812609,1955,57,3249,Kiryat Eliezer,Doha,31.16274929,2012 - Regular Season - 10 - Maccabi Haifa,2012 - Regular Season - 10 - Ihud Bnei Sakhnin,0,Monday
